time,open,high,low,close,EMA,EMA,EMA
1683725400,42.44,42.44,39.45,40.77,43.33695857444729,41.02649930310982,40.07887866482952
1683811800,40.11,40.11,39.13,39.53,43.187666081331706,40.883975559956504,39.97908254395142
1683898200,41.07,41.07,38.59,39.26,43.033639960495165,40.729311220913026,39.84834026323298
1684157400,40.43,41.17,40.15,40.99,42.95349721694634,40.75413872368321,40.05591476082698
1684243800,40.88,40.88,38.75,38.76,42.78904634569354,40.564220749999095,39.82029389522207
1684330200,40.26,41.65,39.45,41.39,42.73418178311732,40.64286639285633,40.105695005181694
1684416600,41.17,42.51,40.74,42.31,42.717547203387234,40.80164102210811,40.5064777315123
1684503000,44.02,44.02,41.91,41.99,42.6890159405093,40.914818067621624,40.77620905305552
1684762200,43.06,44.4,42.48,43.3,42.71297609970502,41.14197825165766,41.23508013431815
1684848600,44.13,45.06,42.18,42.2,42.69285938991266,41.242742227690265,41.41052010989667
1684935000,42.38,42.38,39.61,40.38,42.60215902168079,41.16057630124357,41.223152817188186
1685021400,39.79,39.79,37.27,37.79,42.413446903183505,40.83956903445847,40.59894321406306
1685107800,39.65,40.58,39.21,40.33,42.33174310305866,40.79103865022433,40.55004444786978
1685453400,42,42,39.28,39.68,42.22775317744852,40.68522544544106,40.39185454825709
1685539800,40.56,40.56,37.5,38.49,42.08117462147015,40.476156355399056,40.04606281221035
1685626200,39.36,41.04,39.06,40.43,42.016422675530144,40.471760512027714,40.115869573626654
1685712600,44.03,46.61,43.48,46.6,42.19617080590151,41.05540236802508,41.29480237842181
1685971800,46.5,46.5,44.62,44.86,42.30063469586616,41.417744999641734,41.94302012779966
1686058200,45.45,49.07,45.45,48.89,42.55904117838121,42.12938833300919,43.206107377290635
1686144600,51.67,51.95,51,51.91,42.92574544589567,43.060875158436886,44.78863330869234
1686231000,52.91,52.91,50.74,51.42,43.25885346762525,43.856982286204804,45.99433634347555
1686317400,52.46,52.46,49.79,49.79,43.514976861051714,44.42203159228054,46.68445700829818
1686576600,50.77,51.37,50.01,50.33,43.78223267042223,44.98469525015858,47.34728300678942
1686663000,52.93,53.61,52.43,52.43,44.12136080099391,45.69377189300062,48.27141336919134
1686749400,54.51,54.51,50.83,51.13,44.39620939703337,46.21150790319104,48.791156392974735
1686835800,52.27,53.19,51.6,52.92,44.73047569518892,46.85041191241094,49.541855230615695
1686922200,54.89,54.89,51.59,52.42,45.03202566792661,47.38084887313371,50.06515427959466
1687267800,51.4,51.4,49.79,50.56,45.248808975066744,47.6836251709305,50.155126228759265
1687354200,50.27,51.08,49.77,50.12,45.439836074083736,47.91566086893712,50.148739641712126
1687440600,50.6,50.6,48,48.06,45.54258760059026,47.92940745284787,49.768968797764465
1687527000,46.8,47.49,45.57,45.81,45.55307436135143,47.72755912400522,49.04915628908002
1687786200,46.94,47.83,46.62,46.74,45.599620464827844,47.63350587409996,48.629309691065465
1687872600,48.43,48.92,48.08,48.6,45.717282407383614,47.72555293370949,48.62398065632629
1687959000,49.39,49.39,48.34,48.97,45.84483996003524,47.84407170192763,48.68689326426696
1688045400,49.74,50.93,49.74,50.9,46.043081530229934,48.13511249222024,49.08927630712751
1688131800,53.6,53.6,51.63,51.75,46.26688225453464,48.479387492961166,49.57304425128615
1688391000,53.28,53.39,52.75,52.9,46.52700451906269,48.90039820791725,50.17794529650685
1688563800,52.13,52.13,50.8,50.8,46.69457296929553,49.08131266430608,50.29104615168742
1688650200,49.69,49.69,46.57,48.24,46.755177950891785,49.00118764865788,49.918128669562435
1688736600,50.65,51.87,50.41,50.47,46.900857246935246,49.14107453926189,50.018468911460175
1688995800,51.72,52.9,51.72,52.26,47.111019707839745,49.43811505933219,50.42602001846742
1689082200,55.06,55.06,53.8,54.59,47.40431305263034,49.92877076796722,51.18310728783698
1689168600,58.54,58.54,56.42,56.44,47.758653717233074,50.54888783768463,52.13890596277571
1689255000,58.38,58.9,57.68,58.2,48.168118277341584,51.27756518647657,53.24092306045285
1689341400,57.58,57.58,55.43,55.73,48.46466265862231,51.701606597288325,53.69348250400688
1689600600,56.34,57.27,56.26,56.34,48.77349941710771,52.14335834992753,54.17466750327836
1689687000,59.54,59.67,57.76,58.57,49.15767591055447,52.755419459458246,54.97381886631866
1689773400,60.58,60.94,59.75,59.99,49.582472933669976,53.44442712998603,55.88585179971527
1689859800,60.24,60.24,59.01,59.29,49.96316026960449,54.001148355701645,56.504787836130674
1689946200,60.97,60.97,59.21,59.21,50.32578143550235,54.49722946468244,56.99664459319782
1690205400,61.11,61.11,59.56,59.94,50.70280961450226,55.01558856328411,57.531800121707306
1690291800,61.2,61.2,59.1,59.12,51.032895511972754,55.406484890590384,57.82056373594234
1690378200,61.61,61.61,60.16,60.73,51.41317411934637,55.91348632958178,58.349552147589186
1690464600,62.56,62.56,57.15,57.45,51.649912389175924,56.0598209648597,58.18599721166388
1690551000,60.13,60.13,59.09,59.59,51.96128837391412,56.39602849201592,58.44127044590681
1690810200,61.78,61.82,60.92,61.43,52.33261039846651,56.87545434991917,58.984675819378296
1690896600,60.76,60.76,58.67,58.8,52.58623352009527,57.058744411831626,58.95109839767315
1690983000,58.38,58.38,56.5,56.74,52.749126323228786,57.028387801181,58.54908050718712
1691069400,56.28,56.96,55.41,55.69,52.86445470271001,56.90092229630662,58.02924768769855
1691155800,57.21,57.6,55.24,55.53,52.96898589083903,56.77035826808694,57.57483901720791
1691415000,57,57,55.1,55.38,53.0635354637473,56.6379431949358,57.17577737771556
1691501400,52.66,54.39,52.26,54.34,53.113592896541526,56.41909146208477,56.660181490858186
1691587800,55.16,55.16,52.9,53.08,53.1122755280497,56.10108275141003,56.00923940161124
1691674200,55.42,55.72,52.16,52.45,53.086303938714416,55.75336058460908,55.36210496495465
1691760600,53.02,53.35,52.35,52.52,53.06409594111777,55.44542148131298,54.84535860769017
1692019800,51.39,51.76,51.02,51.54,53.00432747283864,55.07347657833079,54.24438431538287
1692106200,50.32,50.32,48.05,48.14,52.81356953272732,54.41314547563262,53.13449625804053
1692192600,49.54,49.55,46.21,46.21,52.55460602163998,53.631893525572366,51.87549693839679
1692279000,48.22,48.22,44.19,44.19,52.226582256085464,52.73266557075595,50.47813385868829
1692365400,44.6,45.44,44.39,45.32,51.95573589310172,52.026697421160144,49.54029133892678
1692624600,45.8,45.82,44.31,44.59,51.666883505136944,51.318440523906794,48.64023836821282
1692711000,46.5,46.5,44.14,44.15,51.37210375983746,50.635731902582336,47.82383139217413
1692797400,45.6,46.52,45.5,46.12,51.1661389065105,50.2056621975745,47.514043866324286
1692883800,46.99,46.99,44.18,44.19,50.89256483174538,49.63274198828169,46.909672254265324
1692970200,45.95,45.95,43.78,44.92,50.65834660304949,49.18390941796915,46.54791366258072
1693229400,47.35,47.48,46.04,46.32,50.48821536371421,48.91115614006733,46.50647481483877
1693315800,47.79,49.12,47.61,49.09,50.4333833886666,48.92818888863234,46.97620666668627
1693402200,50.39,50.62,49.06,49.06,50.37952521656202,48.94074232781021,47.355078181834216
1693488600,50.5,50.62,48.26,48.26,50.29640658061842,48.87590972516162,47.519609421500725
1693575000,51.1,51.1,49.64,49.64,50.27066514608436,48.94868022752718,47.90513498122787
1693920600,48.27,48.27,45.92,45.92,50.100050826630074,48.66023449157221,47.54420134827735
1694007000,47.19,47.19,44.58,45.2,49.9078919706838,48.330688349517715,47.11798292131783
1694093400,44.73,44.73,42.95,43.43,49.653856991441295,47.86395612575412,46.447440571987315
1694179800,44.17,44.17,42.89,43.09,49.396450834914184,47.40929363758706,45.83699683162599
1694439000,45.59,45.59,43.55,43.58,49.168354723741075,47.04459900543591,45.42663377133035
1694525400,44.87,44.87,43.73,43.74,48.95547806790809,46.72987529063249,45.11997308563392
1694611800,44.52,44.52,42.3,42.3,48.694478927990126,46.30798240581035,44.607250706427756
1694698200,44.81,45.14,43.98,44.95,48.54763661708855,46.17865074811412,44.66956875980453
1694784600,45.24,45.24,43.26,43.98,48.36851361249684,45.96925543876992,44.54419262165825
1695043800,43.64,43.96,43.17,43.17,48.164650333575395,45.70265968269659,44.29433941772039
1695130200,44.44,44.44,42.22,42.37,47.93740914402342,45.38526352243977,43.94445952358941
1695216600,44.4,44.78,41.56,41.62,47.689667608963674,45.02666699649313,43.52183051930042
1695303000,39.53,39.67,38.07,38.15,47.315562996847454,44.37174633016045,42.5451340612458
1695389400,39.38,39.45,37.64,37.64,46.93612915383383,43.73062763204993,41.653291504655655
1695648600,37.47,38.45,37.31,38.02,46.58647703015407,43.186758333759464,40.99269304926372
1695735000,38.92,38.92,35.19,35.19,46.139556362304894,42.42516230197285,39.93765794939759
1695821400,37.18,37.45,35.45,36.22,45.75055415201843,41.83419446368972,39.26172014041621
1695907800,36.89,38.29,36.67,37.51,45.42739516566477,41.42236641952879,38.94322556943144
1695994200,39.27,39.27,36.48,36.71,45.08553653171713,40.97356961766891,38.537184556807546
1696253400,36.33,36.33,33.98,34.57,44.673162550081166,40.363705844557586,37.81587827375163
1696339800,33.06,33.06,31.55,32,44.17617578341132,39.5671624307902,36.75844586034224
1696426200,32.21,32.76,31.2,32.57,43.721031635042245,38.90076600881018,35.99691024937093
1696512600,32.81,33.18,31.46,32.4,43.277069610138625,38.28164543654255,35.34292656766712
1696599000,32.14,34.79,31.9,34.19,42.9207139391528,37.89196491877659,35.13330355536401
1696858200,34.13,35.56,33.61,35.2,42.617940843499746,37.63558730746453,35.14543018166146
1696944600,37.39,38.49,36.99,37.06,42.39998237904877,37.58076946865839,35.49353378499574
1697031000,38.82,38.82,35.81,36.75,42.178414442615484,37.5016485668814,35.72198218772379
1697117400,35.65,35.65,32.82,33.43,41.83533936643448,37.1138725128927,35.30525815359219
1697203800,34.47,34.47,32.1,32.71,41.477482920691955,36.69445608309339,34.83339303475725
1697463000,33.63,34.95,33.63,34.51,41.204248296351096,36.48641264660831,34.774594301165024
1697549400,35.47,37.21,35.47,35.84,40.99388561806282,36.42484953740752,34.96830442822593
1697635800,34.29,34.38,32.13,32.27,40.65177245657016,36.02914958146395,34.477703623093944
1697722200,32.54,32.64,29.88,29.98,40.23327157592035,35.453040097515,33.65993932798595
1697808600,29.86,29.86,27.79,27.89,39.74922171019798,34.73275056441833,32.610859450170324
1698067800,26.84,28.33,26.6,26.61,39.23395811371962,33.959155272568964,31.5197940955939
1698154200,28.32,28.82,26.85,27.93,38.7906656386718,33.38495000851478,30.867104260031375
1698240600,26.67,27.24,25.19,25.19,38.25730620186114,32.60447857913242,29.834903485480215
1698327000,25.89,26.57,25.26,25.76,37.76721576257247,31.952623476357903,29.09401194266563
1698413400,25.63,25.63,23.5,23.8,37.21948181109904,31.176183145276198,28.131464316726426
1698672600,25.89,25.89,24.44,25.45,36.75793350478143,30.630832369535607,27.643925350048892
1698759000,26.09,27.12,26.05,27.1,36.37919101439784,30.294562620056027,27.545029831858184
1698845400,27.09,28.5,26.83,28.03,36.05177175893126,30.0788899895745,27.633206226065788
1698931800,31.28,32.67,31.04,32.65,35.91836894485552,30.323757609615022,28.54535054859928
1699018200,37.76,38.05,36.75,37.24,35.97019761368472,30.982447361080258,30.126195903399413
1699281000,36.8,36.8,35.08,35.23,35.94117025628532,31.38697618383452,31.05416028459952
1699367400,34.35,35.47,34.35,34.92,35.90112436388197,31.72345464251695,31.757040232854152
1699453800,35.64,35.71,33.17,33.65,35.812844977063065,31.90693515275343,32.10121473597158
1699540200,34.67,34.67,31.43,31.63,35.64881184070765,31.88056037630072,32.01553932943129
1699626600,32.94,33.88,31.7,33.73,35.57356431754265,32.0566974833197,32.32725945135287
1699885800,33.34,34.66,32.82,34.47,35.53028728548215,32.28653581824164,32.71684864201599
1699972200,39.86,42.98,39.86,42.96,35.82164856840442,33.30305621650434,34.579239798013084
1700058600,44.85,46.33,43.89,43.89,36.138054506898364,34.311336576837256,36.27210528928343
1700145000,43.84,43.84,40.64,41.19,36.33617001643176,34.96644737904323,37.16626796395917
1700231400,43.8,43.86,43.12,43.6,36.62102609421875,35.78869048580102,38.336037425057505
1700490600,45.04,45.34,44.43,44.83,36.94294663954351,36.6497675823914,39.51675789322887
1700577000,44.02,44.21,42.95,42.97,37.1793016732869,37.2516944793065,40.14462009445999
1700663400,45.01,45.01,43.59,44.02,37.447564352765845,37.896295005086834,40.84923462273999
1700836200,45.31,45.94,45.28,45.76,37.77354222128483,38.64521929031666,41.74210105496908
1701095400,44.5,45.5,44.5,44.83,38.050266055744245,39.234246024572215,42.30353722679288
1701181800,44.72,45.91,44.67,44.8,38.31496150453859,39.76431783175581,42.757439549194174
1701268200,48.31,48.31,46.25,46.34,38.629668896517465,40.390573276350494,43.40881417661342
1701354600,46.65,47.5,46.56,47.07,38.960662273124626,41.0267091547933,44.07448432632007
1701441000,48.45,52.47,48.45,52.47,39.49044022319817,42.11654637814632,45.6009417215346
1701700200,53.44,54.01,52.87,54,40.059442567386476,43.24830386594191,47.12804322671013
1701786600,52.99,53.46,51.4,51.42,40.5049546235674,44.02656064061411,47.908399003671924
1701873000,54.01,54.88,51.18,51.18,40.92358385401574,44.70784057960324,48.503235548458846
1701959400,51.95,52.65,51.95,52.51,41.37795311464257,45.45090338154579,49.23173817601178
1702045800,51.95,54.08,51.95,53.4,41.849405933676195,46.207960202350954,49.98960396219146
1702305000,54.09,54.13,53.56,54.01,42.326291975492815,46.95101161165086,50.72058505997483
1702391400,53.62,54.35,53.31,53.31,42.7570256235127,47.5566295533984,51.19138777634304
1702477800,54.05,59.13,53.37,59.13,43.39910305004162,48.658855310217604,52.634771817007945
1702564200,64.32,64.32,62.54,62.97,44.16658920494194,50.02182147114926,54.51390421391559
1702650600,63.15,63.15,60.93,61.32,44.83927198121873,51.09783847389695,55.751376175021846
1702909800,62.34,62.35,61.55,61.57,45.49537896234741,52.09518719066867,56.809307779563326
1702996200,64.15,64.54,63.85,64.53,46.241834689314175,53.27945507727165,58.213070001460906
1703082600,64.77,65.82,61.79,61.98,46.8590176426744,54.10807840324578,58.89796636483165
1703169000,63.9,64,62.88,63.96,47.52964440178521,55.0463566505557,59.81833611668044
1703255400,66.64,66.64,64.98,65.37,48.2292661899505,56.02956077907421,60.82772955001127
1703601000,66.01,67.44,65.67,67.22,48.97400084916813,57.09531689535286,61.98996054091831
1703687400,67.78,67.87,66.96,67.11,49.68521650214193,58.04909623865259,62.92087680620589
1703773800,67.67,68.04,66.98,67.26,50.37442369813636,58.92632516830472,63.70980829598664
1703860200,67.36,67.36,65.57,65.8,50.97934825899376,59.58096086656141,64.08984315126179
1704205800,66.18,67.13,65.07,65.82,51.56133460177832,60.17515506974604,64.40441712375964
1704292200,64.54,64.54,61.93,62.22,51.97932148013995,60.369902205960706,64.00725037398516
1704378600,63.14,63.43,62.27,62.43,52.38915201033054,60.56610199586921,63.720477578715126
1704465000,63.45,63.46,62.01,62.22,52.77467546090581,60.723616091500716,63.447663473494195
1704724200,61.78,64.53,61.78,64.51,53.23488426636049,61.08422408278636,63.640815569222525
1704810600,63.03,63.28,62.62,62.64,53.603712334346355,61.23239321775909,63.45884910209116
1704897000,63.2,63.2,62.27,62.81,53.96474322319552,61.382641482734414,63.34087653807458
1704983400,62.61,62.61,60.72,62.22,54.288478783070204,61.46238991295019,63.1370808038792
1705069800,64.66,64.66,61.73,62.08,54.59402863471451,61.52120992124065,62.94488429408298
1705415400,59.36,60.36,58.66,59.15,54.7726941784512,61.29538040493201,62.25490533152244
1705501800,57.41,58.22,56.27,57.28,54.87101989694331,60.91296322350991,61.35037708942745
1705588200,57.41,57.91,56.13,57.84,54.987450489220045,60.62030005936611,60.712126709531546
1705674600,58.14,59.62,57.48,59.55,55.16637399944671,60.51836672037886,60.500830944162175
1705933800,61.13,62.04,60.77,61.8,55.42651619554684,60.64042703272373,60.73704349976905
1706020200,63.4,63.4,61.1,61.51,55.665084187878335,60.72324350579766,60.877581045265586
1706106600,62.84,62.84,60.37,60.49,55.85429657266742,60.70102983857884,60.80711176430821
1706193000,62.64,62.64,60.79,61.88,56.09059866785694,60.81331271109514,61.00218235261581
1706279400,63.83,63.83,61.82,62.16,56.32861440637235,60.941568643371795,61.21269465214021
1706538600,61.6,63.97,61.6,63.96,56.62788442965187,61.229038296384005,61.71220471538744
1706625000,63.25,63.51,62.39,62.43,56.85541837358709,61.34341560149029,61.84271294895336
1706711400,62.81,63,59.01,59.02,56.94030392756407,61.12213792515789,61.32949241278003
1706797800,60.98,61.32,57.84,61.3,57.111272400992924,61.13907717038094,61.32413015591093
1706884200,58.78,60.53,58.75,59.47,57.203771522522615,60.98011743986847,60.98701558210894
1707143400,57.86,58.24,56.52,57.09,57.199309894188396,60.60963006464291,60.27846729445277
1707229800,58.71,59.09,58.55,58.83,57.26325852578885,60.440141487057865,60.015109604552265
1707316200,57.56,58.06,57.22,57.45,57.27058172085595,60.15536610733807,59.54872604008822
1707402600,57.5,58.96,57.5,58.88,57.333696163175325,60.033902668543966,59.42713948734491
1707489000,59.24,60.44,58.28,60.28,57.449237490109624,60.05734050963502,59.58220503510038
1707748200,62.46,64.02,62.24,63.31,57.67907131402689,60.36711760395549,60.259985937809404
1707834600,58.11,58.59,55.4,56.22,57.621852831123874,59.9721540226264,59.52544304002588
1707921000,58.93,59.49,57.74,58.72,57.66491742598176,59.85290125856674,59.378998850930266
1708007400,61.85,62.86,60.84,62.85,57.86825399751189,60.13833923394134,60.01008996894294
1708093800,61.79,62.51,61.12,61.12,57.99577344858986,60.23183073547074,60.211891792771496
1708439400,59.69,60.43,59.01,59.1,58.03907645060594,60.12403733209257,60.00972964863122
1708525800,59.64,59.64,58.07,58.72,58.0657793348959,59.9903194909409,59.77523334888009
1708612200,59.95,59.95,58.94,59.19,58.109866419801946,59.914098587041764,59.66882728544735
1708698600,59.31,60.42,59.3,59.78,58.17536185431952,59.90132729303779,59.689040506275106
1708957800,60.24,60.73,58.62,59.17,58.21436727179719,59.831677074653236,59.59466950513418
1709044200,61.38,61.38,60.35,60.51,58.30439208466789,59.8962792580196,59.76109323147342
1709130600,59.95,60.27,58.76,58.8,58.323827689190715,59.79187170963678,59.58634900756916
1709217000,61.83,61.84,59.62,60.07,58.39230503471265,59.8183601182428,59.67428555164749
1709303400,59.62,60.98,59.62,60.81,58.48711660197882,59.91280201174349,59.88077908771159
1709562600,62.07,62.07,60.41,60.53,58.567229676411024,59.97158277252982,59.998819253582205
1709649000,60.92,60.94,59.2,59.46,58.60224027733608,59.92286060371746,59.90085211656726
1709735400,61.23,61.23,59.94,60.17,58.66372105077388,59.9463976890777,59.94978809537321
1709821800,62.4,62.4,60.97,61.21,58.76357512721412,60.06674076630839,60.178917532578076
1709908200,63.5,63.5,61.09,61.48,58.87010159281356,60.20133688380283,60.41547798120024
1710163800,62.71,62.71,61.63,61.74,58.9826466283895,60.34787622820256,60.65630016643656
1710250200,61.83,62.17,60.65,60.89,59.057444799825205,60.399507063611836,60.698791045266276
1710336600,63.16,63.16,61.2,61.35,59.147348925322255,60.49003020041071,60.81719267339968
1710423000,61.26,61.26,57.76,58.42,59.118825438054714,60.292884467038256,60.381339460054285
1710509400,59.28,59.41,58.29,59,59.11416561695453,60.16975261303461,60.130186830953505
1710768600,58.85,59.13,57.6,57.6,59.05478657315239,59.925014268936074,59.67015286168923
1710855000,58.52,59.1,58.52,58.89,59.0483243545974,59.82644148141835,59.528306886836646
1710941400,59.46,62.39,59.04,62.14,59.16956653677005,60.04678038794994,60.003160180139076
1711027800,64.53,64.53,62.82,63.31,59.33193647650456,60.35756320814518,60.60440378375015
1711114200,63.72,63.72,61.15,61.31,59.40950759507301,60.44827147403612,60.73269400488649
1711373400,63.24,63.24,60.63,60.63,59.457370042325046,60.465578952699346,60.7140223676344
1711459800,62.59,62.59,60.25,60.27,59.489237883802495,60.446952385775596,60.63329102806451
1711546200,62.57,64.37,62.57,64.33,59.67907169228083,60.816766444273156,61.305419932052786
1711632600,65.62,65.87,65.28,65.47,59.90616692003452,61.25993154481857,62.06261630804319
1711978200,65.47,65.47,63.67,63.72,60.0557290016018,61.49422377864537,62.36395879748988
